6618,19.5,26.6,0.0,469.5
6619,19.5,26.625,0.0,470.666666666667
6620,19.5,26.6,0.0,471.0
6621,19.5,26.6,0.0,470.0
6622,19.5,26.6,0.0,471.5
6623,19.5,26.65,0.0,470.5
6624,19.5,26.6,0.0,469.0
6625,19.5,26.6,0.0,472.0
6626,19.5,26.7,0.0,473.0
6627,19.5,26.7,0.0,474.0
6628,19.5,26.7,0.0,473.0
6629,19.5,26.7,0.0,477.5
6630,19.5,26.7,0.0,477.5
6631,19.5,26.7,0.0,474.0
6632,19.5,26.79,0.0,473.666666666667
6633,19.5,26.79,0.0,467.5
6634,19.5,26.79,0.0,473.0
6635,19.5,26.79,0.0,480.333333333333
6636,19.5,26.79,0.0,474.333333333333
6637,19.5,26.79,0.0,469.0
6638,19.5,26.79,0.0,469.5
6639,19.5,26.79,0.0,470.0
6640,19.5,26.79,0.0,471.5
6641,19.5,26.79,0.0,470.0
6642,19.6,26.79,0.0,476.0
6643,19.5,26.79,0.0,470.0
6644,19.6,26.89,0.0,470.0
6645,19.5,26.89,0.0,471.0
6646,19.5,26.89,0.0,471.0
6647,19.5333333333333,26.89,0.0,470.666666666667
6648,19.5,26.89,0.0,475.333333333333
6649,19.5,27.0,0.0,471.0
6650,19.5,27.0,0.0,469.0
6651,19.5,27.0,0.0,474.5
6652,19.5333333333333,27.0,0.0,474.0
6653,19.5,27.0,0.0,471.0
6654,19.525,27.025,289.75,473.75
6655,19.5,27.1,440.0,481.5
6656,19.525,27.125,412.0,479.0
6657,19.525,27.2925,397.0,484.75
6658,19.525,27.365,392.5,486.75
6659,19.5666666666667,27.5666666666667,393.666666666667,492.333333333333
6660,19.575,27.675,397.0,496.5
6661,19.575,27.6,405.0,501.5
6662,19.6333333333333,27.6333333333333,405.0,506.666666666667
6663,19.6666666666667,27.73,405.0,510.666666666667
6664,19.6333333333333,27.73,399.666666666667,512.0
6665,19.625,27.745,393.0,517.0
6666,19.6333333333333,27.79,393.666666666667,515.0
6667,19.7,27.9175,389.0,528.75
6668,19.7,27.9633333333333,393.666666666667,534.333333333333
6669,19.745,28.05,389.0,541.0
6670,19.7675,28.175,392.5,546.0
6671,19.79,28.1,393.666666666667,553.0
6672,19.79,28.2675,392.5,559.75
6673,19.79,28.3233333333333,389.0,572.333333333333
6674,19.84,28.6975,389.0,578.75
6675,19.89,28.625,389.0,595.0
6676,19.89,28.65,389.0,599.0
6677,19.9175,28.8175,393.0,606.5
6678,19.9633333333333,28.96,399.666666666667,622.0
6679,19.945,29.05,397.0,636.0
6680,20.0,29.1975,405.0,655.5
6681,20.0,29.39,405.0,661.333333333333
6682,20.0,29.445,405.0,680.8
6683,20.05,29.575,405.0,689.75
6684,20.1,29.745,405.0,695.5
6685,20.1,29.79,405.0,701.0
6686,20.1,29.823,406.75,710.125
6687,20.1,29.856,408.5,719.25
6688,20.2,29.945,419.0,736.0
6689,20.125,29.9725,419.0,743.75
6690,20.15,30.15,419.0,759.0
6691,20.175,30.15,419.0,765.75
6692,20.2,30.195,419.0,769.5
6693,20.215,30.2275,419.0,774.916666666667
6694,20.23,30.26,419.0,780.333333333333
6695,20.29,30.4175,422.5,802.75
6696,20.29,30.445,422.5,814.75
6697,20.29,30.34,433.0,816.0
6698,20.29,30.4725,433.0,822.75
6699,20.29,30.5333333333333,433.0,843.666666666667
6700,20.29,30.495,433.0,850.5
6701,20.39,30.7,433.0,850.0
6702,20.3816666666667,30.7058333333333,433.0,856.7
6703,20.3733333333333,30.7116666666667,433.0,863.4
6704,20.39,30.84,433.0,886.0
6705,20.39,30.695,433.0,889.0
6706,20.39,30.795,433.0,898.0
6707,20.39,30.77,433.0,902.5
6708,20.39,30.8925,433.0,909.25
6709,20.445,30.795,433.0,922.0
6710,20.4725,30.9175,433.0,921.5
6711,20.5,31.1225,433.0,929.25
6712,20.5,31.1,447.0,953.0
6713,20.5,31.1,437.666666666667,954.0
6714,20.5,30.9725,442.5,950.75
6715,20.5,31.1475,447.0,959.75
6716,20.5,31.245,440.0,967.75
6717,20.5,31.26,442.333333333333,974.333333333333
6718,20.5,31.1,447.0,977.0
6719,20.5,31.1633333333333,441.0,970.333333333333
6720,20.5,31.2225,442.5,968.0
6721,20.55,31.245,438.0,975.5
6722,20.55,31.245,447.0,981.5
6723,20.6,31.245,438.0,1007.0
6724,20.6,31.3233333333333,447.0,1013.0
6725,20.6,31.2675,438.0,1016.0
6726,20.6333333333333,31.26,447.0,1018.0
6727,20.6,31.295,438.0,1019.5
6728,20.675,31.4725,438.0,1041.5
6729,20.6,31.445,438.0,1050.5
6730,20.7,31.5225,438.0,1056.75
6731,20.65,31.5225,438.0,1066.5
6732,20.7,31.4633333333333,441.0,1074.0
6733,20.7,31.6,438.0,1071.75
6734,20.7,31.575,442.5,1075.25
6735,20.7,31.745,438.0,1080.75
6736,20.7,31.7225,438.0,1102.5
6737,20.7,31.79,438.0,1106.75
6738,20.7,31.795,438.0,1105.5
6739,20.7225,31.865,438.0,1111.0
6740,20.7,31.7925,441.75,1111.0
6741,20.7,31.84,432.75,1119.25
6742,20.7,31.79,429.0,1127.66666666667
6743,20.745,31.895,433.5,1136.0
6744,20.79,31.895,429.0,1142.5
6745,20.79,31.8225,438.0,1143.75
6746,20.79,31.8933333333333,441.0,1145.33333333333
6747,20.79,31.84,438.0,1144.0
6748,20.79,31.945,438.0,1147.0
6749,20.79,31.8925,429.0,1157.5
6750,20.79,31.99,435.0,1150.66666666667
6751,20.79,31.9933333333333,441.0,1159.33333333333
6752,20.79,31.9633333333333,441.0,1167.0
6753,20.79,32.0666666666667,434.0,1177.66666666667
6754,20.79,31.995,444.0,1178.0
6755,20.815,31.9925,440.25,1175.25
6756,20.8233333333333,32.06,439.0,1184.33333333333
6757,20.865,32.1675,444.0,1198.25
6758,20.84,32.245,432.75,1204.0
6759,20.89,32.2,444.0,1199.0
6760,20.89,32.26,439.0,1204.33333333333
6761,20.89,32.3725,437.25,1224.75
6762,20.89,32.1675,432.75,1218.75
6763,20.89,32.3333333333333,439.0,1212.0
6764,20.89,32.25,444.0,1222.5
6765,20.89,32.29,429.0,1218.5
6766,20.89,32.2725,441.0,1228.0
6767,20.89,32.475,436.5,1237.75
6768,20.89,32.4725,440.25,1240.75
6769,20.945,32.4975,444.0,1253.0
6770,21.0,32.4,444.0,1262.0
6771,21.0,32.4,446.75,1261.0
6772,21.0,32.425,454.0,1263.8
6773,20.9266666666667,32.5266666666667,469.0,1276.66666666667
6774,21.0,32.5675,469.0,1294.0
6775,21.0,32.52,465.25,1294.5
6776,21.0,32.5266666666667,454.0,1287.66666666667
6777,21.0,32.4725,454.0,1289.25
6778,21.0,32.545,454.0,1300.75
6779,21.0,32.59,454.0,1312.0
6780,21.0,32.56,454.0,1315.0
6781,21.025,32.7,454.0,1315.0
6782,21.0,32.645,454.0,1323.0
6783,21.0666666666667,32.8633333333333,454.0,1325.66666666667
6784,21.075,32.8725,454.0,1330.0
6785,21.1,32.845,454.0,1338.0
6786,21.05,32.775,454.0,1334.0
6787,21.1,32.9666666666667,454.0,1339.66666666667
6788,21.1,33.0225,454.0,1349.25
6789,21.1,33.09,454.0,1354.0
6790,21.1,33.045,454.0,1361.75
6791,21.1,33.0675,454.0,1369.75
6792,21.1,32.925,464.5,1370.0
6793,21.1333333333333,33.0966666666667,458.0,1371.0
6794,21.1,33.1266666666667,458.0,1379.33333333333
6795,21.1,33.0725,449.5,1384.5
6796,21.1,33.025,464.5,1382.0
6797,21.1,32.7675,465.25,1371.2
6798,21.125,33.0675,471.75,1352.0
6799,21.1,32.975,474.5,1349.75
6800,21.125,33.0425,474.5,1357.0
6801,21.125,33.1175,464.0,1364.75
6802,21.1333333333333,33.0333333333333,464.0,1369.66666666667
6803,21.1666666666667,32.9966666666667,469.0,1377.33333333333
6804,21.15,33.0425,479.0,1384.5
6805,21.1333333333333,33.09,479.0,1379.33333333333
6806,21.175,33.09,479.0,1387.25
6807,21.2,33.1266666666667,480.666666666667,1390.33333333333
6808,21.2,33.1725,496.5,1390.25
6809,21.2,33.145,496.5,1398.25
6810,21.2,33.1633333333333,504.0,1402.66666666667
6811,21.2225,33.145,495.25,1404.75
6812,21.245,33.1725,489.0,1408.5
6813,21.29,33.2,489.0,1414.0
6814,21.29,33.2,489.0,1415.0
6815,21.29,33.2,500.25,1417.25
6816,21.29,33.1266666666667,492.333333333333,1416.0
6817,21.29,33.1725,485.25,1417.75
6818,21.29,33.1725,481.5,1414.5
6819,21.29,33.145,471.5,1419.25
6820,21.29,33.1633333333333,464.0,1413.33333333333
6821,21.29,33.145,464.0,1421.75
6822,21.29,33.23,464.0,1427.33333333333
6823,21.29,33.145,464.0,1430.25
6824,21.29,33.145,475.25,1433.25
6825,21.3233333333333,33.1633333333333,479.0,1441.0
6826,21.29,33.195,479.0,1432.75
6827,21.365,33.24,479.0,1435.5
6828,21.3233333333333,33.23,479.0,1437.66666666667
6829,21.39,33.3,479.0,1436.0
6830,21.39,33.35,479.0,1438.5
6831,21.39,33.2725,479.0,1444.75
6832,21.39,33.29,474.0,1453.0
6833,21.39,33.2675,475.25,1449.25
6834,21.39,33.2225,479.0,1439.25
6835,21.39,33.2966666666667,469.0,1441.0
6836,21.39,33.3,471.5,1442.5
6837,21.4175,33.2725,464.0,1441.75
6838,21.39,33.2675,464.0,1449.75
6839,21.39,33.3633333333333,464.0,1453.33333333333
6840,21.39,33.3725,464.0,1458.0
6841,21.39,33.4,478.0,1456.66666666667
6842,21.39,33.3725,474.5,1454.0
6843,21.39,33.4666666666667,478.0,1458.0
6844,21.4175,33.5425,469.25,1465.5
6845,21.39,33.4975,464.0,1462.75
6846,21.4175,33.5675,464.0,1470.5
6847,21.4266666666667,33.5,464.0,1476.0
6848,21.445,33.3725,464.0,1460.25
6849,21.39,33.4666666666667,464.0,1455.0
6850,21.4725,33.5675,464.0,1458.75
6851,21.5,33.59,464.0,1462.0
6852,21.5,33.595,464.0,1464.25
6853,21.5,33.5675,467.75,1472.5
6854,21.5,33.84,456.5,1455.5
6855,21.5,33.7933333333333,464.0,1460.33333333333
6856,21.5,33.4475,464.0,1445.75
6857,21.525,33.52,464.0,1445.0
6858,21.5,33.6333333333333,464.0,1431.66666666667
6859,21.5,33.7975,475.25,1435.25
6860,21.5,33.6933333333333,479.0,1429.0
6861,21.5333333333333,34.1,479.0,1430.0
6862,21.55,33.895,479.0,1399.0
6863,21.5666666666667,33.79,474.0,1399.0
6864,21.575,33.595,479.0,1375.5
6865,21.575,33.79,479.0,1385.25
6866,21.6,33.8,471.5,1378.5
6867,21.5666666666667,34.43,464.0,1366.5
6868,21.525,34.45,474.5,1396.75
6869,21.6,34.475,462.75,1419.75
6870,21.5666666666667,34.5,469.0,1422.66666666667
6871,21.575,34.5,461.5,1428.0
6872,21.5,34.5,454.0,1430.0
6873,21.525,34.475,454.0,1424.75
6874,21.5,34.4475,460.75,1423.0
6875,21.5,34.45,464.5,1401.0
6876,21.5,34.3966666666667,463.0,1407.0
6877,21.5,34.4,460.75,1401.25
6878,21.5,34.4,468.0,1395.0
6879,21.5,34.4225,464.5,1396.5
6880,21.5,34.4225,464.5,1391.5
6881,21.5,34.345,454.0,1399.0
6882,21.5,34.29,454.0,1402.25
6883,21.5,34.29,454.0,1401.0
6884,21.5,34.245,454.0,1390.75
6885,21.445,34.195,454.0,1386.5
6886,21.5,34.2,454.0,1380.0
6887,21.5,34.2,454.0,1370.0
6888,21.4266666666667,34.06,469.0,1367.66666666667
6889,21.39,34.0675,471.75,1362.0
6890,21.4175,34.0225,467.75,1365.25
6891,21.445,34.045,481.5,1361.5
6892,21.39,33.95,482.75,1355.5
6893,21.39,33.9,489.0,1340.0
6894,21.4725,33.925,496.5,1347.0
6895,21.4725,33.8975,499.0,1337.25
6896,21.5,33.9,499.0,1339.33333333333
6897,21.5,33.845,514.0,1330.5
6898,21.39,33.7,514.0,1326.5
6899,21.4266666666667,33.6933333333333,510.666666666667,1324.33333333333
6900,21.5,33.7,514.0,1315.66666666667
6901,21.5,33.7,510.25,1314.0
6902,21.5,33.6266666666667,499.0,1312.66666666667
6903,21.5,33.59,496.5,1316.25
6904,21.5,33.59,504.0,1312.0
6905,21.5,33.59,489.0,1307.0
6906,21.5,33.56,480.666666666667,1312.33333333333
6907,21.5,33.5,486.5,1305.75
6908,21.5,33.5,479.0,1290.75
6909,21.5,33.5,475.25,1281.5
6910,21.5,33.4666666666667,464.0,1283.33333333333
6911,21.5,33.425,464.0,1279.25
6912,21.5,33.4,464.0,1274.33333333333
6913,21.5,33.3725,469.25,1267.5
6914,21.5,33.3175,474.5,1257.0
6915,21.5,33.3175,474.5,1254.75
6916,21.5,33.29,471.0,1255.33333333333
6917,21.5,33.29,466.75,1262.5
6918,21.5,33.29,469.0,1262.0
6919,21.5,33.245,469.0,1254.0
6920,21.5,33.2225,31.0,1246.0
6921,21.5,33.1633333333333,31.0,1243.33333333333
6922,21.5,33.23,31.0,1236.66666666667
6923,21.5,33.2675,26.5,1229.25
6924,21.4175,33.09,13.0,1229.75
6925,21.39,33.09,13.0,1222.0
6926,21.39,33.09,13.0,1213.75
6927,21.39,33.09,13.0,1209.33333333333
6928,21.39,33.0675,26.5,1201.25
6929,21.365,33.09,26.5,1197.5
6930,21.29,33.06,22.0,1197.66666666667
6931,21.315,33.045,13.0,1196.25
6932,21.29,33.03,13.0,1189.66666666667
6933,21.29,33.0,13.0,1175.75
6934,21.29,33.0,13.0,1169.0
6935,21.29,33.0,13.0,1161.33333333333
6936,21.29,33.0,13.0,1159.0
6937,21.2675,32.95,13.0,1159.75
6938,21.2,32.9,13.0,1151.66666666667
6939,21.2,32.9,13.0,1138.4
6940,21.2,32.9,13.0,1128.25
6941,21.2,32.8725,13.0,1132.25
6942,21.2,32.79,13.0,1115.5
6943,21.1666666666667,32.79,167.0,1117.33333333333
6944,21.15,32.845,365.75,1121.0
6945,21.2,32.745,454.0,1108.0
6946,21.1333333333333,32.79,454.0,1094.0
6947,21.15,32.9,454.0,1106.0
6948,21.2,32.845,454.0,1104.25
6949,21.2,32.845,454.0,1102.0
6950,21.2,32.9,454.0,1113.75
6951,21.2,32.9,454.0,1113.0
6952,21.2,32.9,454.0,1117.33333333333
6953,21.2,32.9,454.0,1110.75
6954,21.2,32.9,461.5,1113.25
6955,21.2,32.9,469.0,1116.0
6956,21.245,32.925,469.0,1123.25
6957,21.2675,32.9725,469.0,1122.66666666667
6958,21.245,32.95,469.0,1122.2
6959,21.29,32.9666666666667,467.333333333333,1123.33333333333
6960,21.245,32.925,474.5,1126.5
6961,21.26,32.9666666666667,478.0,1125.33333333333
6962,21.29,33.0,474.5,1119.5
6963,21.29,33.0,478.0,1125.0
6964,21.29,32.975,464.0,1124.75
6965,21.29,32.975,469.25,1130.5
6966,21.29,32.95,474.5,1131.5
6967,21.29,32.95,474.5,1129.5
6968,21.29,32.9333333333333,472.666666666667,1127.66666666667
6969,21.34,32.975,474.5,1131.0
6970,21.29,33.05,451.5,1129.0
6971,21.29,33.2225,459.0,1147.25
6972,21.29,33.045,459.0,1143.5
6973,21.365,33.1725,466.5,1149.5
6974,21.39,33.3725,469.25,1164.0
6975,21.39,33.5,464.0,1171.66666666667
6976,21.39,33.545,475.25,1176.5
6977,21.39,33.6633333333333,484.0,1184.66666666667
6978,21.39,33.7,482.75,1187.75
6979,21.39,33.7225,484.0,1198.25
6980,21.4175,33.87,484.0,1202.75
6981,21.4725,33.95,474.0,1218.0
6982,21.4633333333333,33.9666666666667,479.0,1221.33333333333
6983,21.5,34.045,489.0,1226.0
6984,21.5,34.045,489.0,1230.25
6985,21.5,34.0675,489.0,1235.5
6986,21.5,34.045,489.0,1240.0
6987,21.5,34.09,489.0,1242.0
6988,21.5,34.2,479.0,1242.0
6989,21.525,34.2,477.75,1249.0
6990,21.5,34.26,487.333333333333,1260.33333333333
6991,21.5,34.245,484.0,1259.25
6992,21.525,34.295,479.0,1261.0
6993,21.6,34.29,489.0,1272.5
6994,21.5666666666667,34.29,484.0,1271.0
6995,21.6,34.345,474.0,1276.25
6996,21.6333333333333,35.2566666666667,465.666666666667,1457.66666666667
6997,21.625,34.77,476.5,1423.75
6998,21.6666666666667,34.6566666666667,479.0,1342.66666666667
6999,21.65,34.7675,474.0,1341.75
7000,21.6333333333333,34.6933333333333,480.666666666667,1345.0
7001,21.7,34.8175,477.75,1353.75
7002,21.6666666666667,34.83,489.0,1355.33333333333
7003,21.7,35.0225,474.0,1369.5
7004,21.7,35.0225,489.0,1383.25
7005,21.7,35.0,472.75,1399.75
7006,21.7,35.09,472.333333333333,1398.33333333333
7007,21.745,35.24,479.0,1418.5
7008,21.7,35.26,474.0,1428.66666666667
7009,21.7,35.345,464.0,1441.0
7010,21.73,35.4,464.0,1440.0
7011,21.745,35.475,474.5,1453.0
7012,21.7675,35.5675,464.0,1464.25
7013,21.76,35.59,464.0,1469.0
7014,21.79,35.645,464.0,1471.0
7015,21.79,35.6725,464.0,1477.0
7016,21.79,35.6725,464.0,1483.5
7017,21.79,35.845,474.5,1496.5
7018,21.815,35.845,470.75,1498.0
7019,21.79,35.8633333333333,467.333333333333,1503.66666666667
7020,21.84,35.95,466.75,1513.0
7021,21.84,35.9,466.5,1520.5
7022,21.84,36.0225,469.0,1540.0
7023,21.84,36.145,465.25,1541.0
7024,21.865,36.24,454.0,1565.0
7025,21.89,36.29,457.0,1579.2
7026,21.89,36.3266666666667,464.0,1580.0
7027,21.89,36.425,457.75,1581.0
7028,21.89,36.53,454.0,1592.66666666667
7029,21.89,36.53,454.0,1600.66666666667
7030,21.89,36.5725,455.5,1605.25
7031,21.89,36.595,453.25,1616.5
7032,21.89,36.59,449.5,1625.0
7033,21.89,36.6633333333333,453.0,1630.0
7034,21.89,36.645,449.5,1636.5
7035,21.89,36.7,449.5,1649.25
7036,21.89,36.76,453.0,1661.66666666667
7037,21.89,36.8333333333333,460.0,1665.0
7038,21.89,36.8725,456.0,1662.25
7039,21.89,36.845,456.0,1667.5
7040,21.9175,36.845,444.0,1682.75
7041,21.89,36.95,444.0,1684.0
7042,21.9175,37.09,444.0,1689.5
7043,21.945,37.045,444.0,1695.0
7044,21.89,37.0675,444.0,1707.5
7045,21.89,37.0,444.0,1714.33333333333
7046,21.945,36.95,444.0,1715.2
7047,21.89,37.1633333333333,444.0,1718.33333333333
7048,21.9175,37.15,440.25,1727.5
7049,21.89,37.06,444.0,1722.66666666667
7050,21.9175,37.145,444.0,1716.25
7051,21.945,37.2,444.0,1723.5
7052,21.9175,37.24,444.0,1735.0
7053,21.89,37.3975,444.0,1744.75
7054,21.945,37.425,444.0,1748.0
7055,21.9266666666667,37.4,439.0,1752.33333333333
7056,21.945,37.45,444.0,1757.75
7057,21.9175,37.2725,444.0,1762.0
7058,21.945,37.4,444.0,1762.5
7059,21.945,37.475,444.0,1763.25
7060,21.9266666666667,37.4633333333333,444.0,1767.0
7061,21.89,37.4725,444.0,1774.5
7062,21.945,37.425,444.0,1780.0
7063,21.89,37.495,444.0,1785.0
7064,22.0,37.545,432.75,1792.0
7065,21.9633333333333,37.56,434.0,1798.33333333333
7066,22.0,37.6725,440.25,1802.0
7067,22.0,37.59,444.0,1813.25
7068,22.0,37.6633333333333,439.0,1815.5
7069,22.0,37.6725,440.25,1814.75
7070,21.9725,37.6725,440.25,1828.0
7071,21.9725,37.745,444.0,1837.5
7072,21.9633333333333,37.56,439.0,1828.33333333333
7073,22.0,37.6266666666667,439.0,1817.0
7074,21.9725,37.9,444.0,1819.0
7075,21.9725,37.795,444.0,1826.5
7076,21.89,37.7,444.0,1823.5
7077,22.0,37.95,444.0,1832.75
7078,22.0,37.79,444.0,1847.0
7079,21.9725,37.9475,444.0,1845.5
7080,21.9633333333333,37.8966666666667,444.0,1846.66666666667
7081,22.0,37.945,444.0,1848.25
7082,22.0,38.03,444.0,1850.0
7083,22.0,38.09,444.0,1860.5
7084,21.9633333333333,38.09,444.0,1866.66666666667
7085,22.0,38.1633333333333,444.0,1868.33333333333
7086,22.0,38.1175,444.0,1875.5
7087,22.0,38.145,444.0,1879.25
7088,22.0,38.23,439.0,1888.66666666667
7089,22.0,38.4,444.0,1896.33333333333
7090,22.0,38.2725,432.75,1895.0
7091,22.0,38.2966666666667,429.0,1895.66666666667
7092,22.0,38.37,441.0,1904.0
7093,22.0,38.3975,438.0,1909.75
7094,22.0,38.345,438.0,1911.0
7095,22.0,38.4666666666667,441.0,1915.66666666667
7096,22.0,38.47,438.0,1932.25
7097,22.0,38.5675,438.0,1933.75
7098,22.0,38.59,438.0,1940.0
7099,22.0,38.5675,438.0,1938.25
7100,22.0,38.56,441.0,1935.33333333333
7101,22.025,38.7,438.0,1943.5
7102,22.0,38.645,438.0,1940.0
7103,22.0,38.6175,438.0,1949.25
7104,22.05,38.7675,438.0,1950.75
7105,22.0666666666667,38.79,441.0,1955.33333333333
7106,22.05,38.69,438.0,1962.75
7107,22.025,38.8,438.0,1959.25
7108,22.0333333333333,38.6566666666667,441.0,1968.33333333333
7109,22.075,38.745,438.0,1974.5
7110,22.075,38.895,438.0,1981.25
7111,22.1,38.845,438.0,1972.5
7112,22.1,39.0,438.0,1984.5
7113,22.075,38.8975,438.0,1991.75
7114,22.05,38.9975,438.0,1994.25
7115,22.1,39.045,438.0,2008.25
7116,22.0666666666667,39.0266666666667,441.0,2014.33333333333
7117,22.1,39.0425,442.5,2014.0
7118,22.1,39.0,447.0,2016.33333333333
7119,22.1,38.97,443.5,2011.25
7120,22.1,38.76,447.0,2003.33333333333
7121,22.1,38.69,447.0,1995.0
7122,22.1,38.845,447.0,2005.0
7123,22.1,38.8,447.0,2012.75
7124,22.1,38.79,447.0,2011.5
7125,22.1,38.745,447.0,1993.75
7126,22.1,38.79,447.0,1989.0
7127,22.1,38.8225,447.0,1993.5
7128,22.1,38.845,447.0,1995.5
7129,22.1,38.73,447.0,1981.66666666667
7130,22.1,38.834,447.0,1982.0
7131,22.1,38.79,447.0,1990.8
7132,22.1,38.8633333333333,442.333333333333,1995.33333333333
7133,22.1,38.6225,436.5,1989.25
7134,22.1,38.6175,436.5,1950.75
7135,22.1,38.7675,436.5,1962.25
7136,22.1,38.7,433.0,1974.5
7137,22.1,38.745,433.0,1988.0
7138,22.1,38.845,433.0,1987.0
7139,22.1,38.845,433.0,2000.25
7140,22.1,38.79,433.0,2000.0
7141,22.1,38.8266666666667,433.0,2001.0
7142,22.1,38.79,433.0,1997.5
7143,22.1,38.845,433.0,1997.5
7144,22.1,38.845,433.0,2007.5
7145,22.1,38.79,433.0,2007.0
7146,22.1,38.8725,433.0,1997.5
7147,22.1,38.95,433.0,2001.0
7148,22.1,38.9475,433.0,2010.5
7149,22.1,39.0,433.0,2005.0
7150,22.1,39.0,433.0,2007.66666666667
7151,22.1,38.9725,433.0,2008.25
7152,22.1,39.0225,433.0,2012.25
7153,22.1,39.0,433.0,2027.5
7154,22.1,39.0,433.0,2028.5
7155,22.1,38.975,433.0,2021.75
7156,22.1,39.0,433.0,2012.5
7157,22.1,38.975,433.0,2007.0
7158,22.1,39.0225,433.0,2008.25
7159,22.1,39.045,433.0,2019.25
7160,22.1,39.03,433.0,2028.0
7161,22.1,39.0675,433.0,2015.5
7162,22.1,39.0,433.0,2010.33333333333
7163,22.1,39.0225,433.0,2019.0
7164,22.1,39.0675,433.0,2022.5
7165,22.1,39.03,433.0,2016.0
7166,22.1,39.09,433.0,2013.0
7167,22.1,39.09,433.0,2017.25
7168,22.1,39.1175,433.0,2012.5
7169,22.1,39.09,433.0,2026.0
7170,22.1333333333333,39.09,433.0,2023.0
7171,22.1,39.09,433.0,2027.5
7172,22.1,39.0675,433.0,2025.25
7173,22.1,39.0675,433.0,2028.25
7174,22.1,38.7966666666667,433.0,2012.33333333333
7175,22.1,38.86,433.0,1998.33333333333
7176,22.1,38.7225,426.0,1984.25
7177,22.1,38.9,413.666666666667,1973.33333333333
7178,22.175,38.9725,328.0,1986.5
7179,22.175,38.895,397.0,1984.75
7180,22.23,38.93,403.666666666667,1995.0
7181,22.245,38.87,419.0,1995.75
7182,22.245,38.695,419.0,1994.5
7183,22.29,38.59,419.0,1992.5
7184,22.2675,38.62,433.0,1978.75
7185,22.2,38.4,433.0,1959.0
7186,22.2,38.45,433.0,1954.0
7187,22.2,38.4333333333333,429.5,1943.5
7188,22.2,38.4,433.0,1923.75
7189,22.15,38.425,433.0,1917.5
7190,22.125,38.45,433.0,1926.0
7191,22.1,38.4,433.0,1927.5
7192,22.125,38.3175,433.0,1921.75
7193,22.1,38.29,433.0,1917.5
7194,22.1,38.29,433.0,1901.75
7195,22.1,38.29,433.0,1893.33333333333
7196,22.1,38.27875,430.666666666667,1893.83333333333
7197,22.1,38.2675,428.333333333333,1894.33333333333
7198,22.1,38.2,433.0,1880.0
7199,22.1,38.1175,429.5,1871.25
7200,22.1,38.145,433.0,1863.75
7201,22.1,38.09,433.0,1859.33333333333
7202,22.1,38.09,423.666666666667,1855.0
7203,22.1,38.09,429.5,1851.25
7204,22.1,38.0675,429.5,1845.0
7205,22.1,37.975,433.0,1839.25
7206,22.1,37.95,426.0,1831.0
7207,22.1,37.9333333333333,428.333333333333,1830.0
7208,22.1,37.925,429.5,1826.0
7209,22.075,37.8975,433.0,1819.25
7210,22.1,37.9,426.0,1803.25
7211,22.1,37.8175,426.0,1801.75
7212,22.0666666666667,37.76,423.666666666667,1796.66666666667
7213,22.1,37.79,209.5,1788.5
7214,22.1,37.69,0.0,1784.5
7215,22.0333333333333,37.5966666666667,0.0,1774.0
7216,22.0,37.59,0.0,1755.5
7217,22.05,37.645,0.0,1742.0
7218,22.0,37.59,0.0,1742.0
7219,22.0,37.56,0.0,1737.0
7220,21.89,37.5,0.0,1729.5
7221,21.89,37.5,0.0,1722.0
7222,21.89,37.45,0.0,1706.75
7223,21.89,37.4,0.0,1697.0
7224,21.89,37.4,0.0,1694.0
7225,21.84,37.345,0.0,1682.0
7226,21.79,37.29,0.0,1678.0
7227,21.79,37.29,0.0,1661.5
7228,21.79,37.2,0.0,1660.5
7229,21.79,37.2,0.0,1640.5
7230,21.73,37.1266666666667,0.0,1629.0
7231,21.745,37.145,0.0,1627.0
7232,21.7,37.145,0.0,1623.5
7233,21.7,37.045,0.0,1585.0
7234,21.7,37.0,0.0,1573.0
7235,21.7,37.0,0.0,1545.66666666667
7236,21.6333333333333,36.9333333333333,0.0,1544.33333333333
7237,21.6,36.9,0.0,1536.0
7238,21.6,36.925,0.0,1534.25
7239,21.6,36.9,0.0,1530.0
7240,21.55,36.79,0.0,1517.0
7241,21.55,36.845,0.0,1512.0
7242,21.5333333333333,36.79,0.0,1508.33333333333
7243,21.55,36.745,0.0,1495.0
7244,21.5,36.79,0.0,1491.0
7245,21.5,36.7,0.0,1474.5
7246,21.5,36.7,0.0,1461.5
7247,21.5,36.7,0.0,1462.5
7248,21.39,36.59,0.0,1466.0
7249,21.445,36.6,0.0,1453.5
7250,21.39,36.59,0.0,1449.0
7251,21.39,36.5,0.0,1429.0
7252,21.39,36.5,0.0,1421.0
7253,21.39,36.5,0.0,1419.0
7254,21.34,36.5,0.0,1408.0
7255,21.29,36.4,0.0,1399.5
7256,21.29,36.4,0.0,1391.0
7257,21.29,36.5,0.0,1390.0
7258,21.29,36.4333333333333,0.0,1392.33333333333
7259,21.29,36.4,0.0,1381.0
7260,21.29,36.45,0.0,1381.5
7261,21.2,36.29,0.0,1372.0
7262,21.2,36.245,0.0,1355.0
7263,21.2,36.2,0.0,1356.0
7264,21.2,36.2,0.0,1341.0
7265,21.2,36.2,0.0,1335.5
7266,21.2,36.2,0.0,1320.5
7267,21.2,36.2,0.0,1313.0
7268,21.1,36.2,0.0,1298.0
7269,21.1,36.2,0.0,1303.0
